Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84
150: Algarve,20738937,,4671396,,16067541,,20360712,,4649700,,15711012,,19162790,,5011930,,14150860,,10874036,,5227754,,5646282,,7890711,,3813998,,4076713,,20900495,,4985984,,15914511,,20443247,,4797528,,15645719,,20207151,,4332057,,15875094,,19005838,,4134969,,14870869,,17256396,,4088779,,13167617,,16591548,,4134767,,12456781,,15112725,,3512872,,11599853,,14326774,,3518709,,10808065,,13979866,,3772268,,10207598,
1500801: Albufeira,7705992,,1561343,,6144649,,7772029,,1522180,,6249849,,7138940,,1677375,,5461565,,3788212,,1858237,,1929975,,2802494,,1329592,,1472902,,8527933,,1859121,,6668812,,8299150,,1776169,,6522981,,8395439,,1512773,,6882666,,8124832,,1501729,,6623103,,7306242,,1475410,,5830832,,7177322,,1531547,,5645775,,6457468,,1200031,,5257437,,6412895,,1230412,,5182483,,6522089,,1422317,,5099772,
1500802: Alcoutim,14455,,7986,,6469,,14459,,9428,,5031,,15040,,10219,,4821,,9703,,6770,,2933,,8608,,5828,,2780,,14257,,6718,,7539,,2171,,999,,1172,,1330,,613,,717,,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…
1500803: Aljezur,173979,,46500,,127479,,156194,,51975,,104219,,133481,,51368,,82113,,89636,,50136,,39500,,59328,,36770,,22558,,88073,,28030,,60043,,78449,,24699,,53750,,65634,,23685,,41949,,47144,,20451,,26693,,44620,,21886,,22734,,32977,,17531,,15446,,29707,,18724,,10983,,,…,,…,,…,6173,,4909,,1264,
1500804: Castro Marim,150508,,91266,,59242,,173702,,94235,,79467,,174535,,93425,,81110,,130266,,95129,,35137,,116209,,80803,,35406,,213886,,97362,,116524,,181406,,69053,,112353,,182300,,70210,,112090,,166128,,57748,,108380,,152910,,55857,,97053,,,…,,…,,…,,…,,…,,…,97716,,41885,,55831,,,…,,…,,…
1500805: Faro,720281,,156979,,563302,,673861,,132302,,541559,,614253,,139931,,474322,,336930,,108495,,228435,,233200,,84762,,148438,,600692,,128361,,472331,,544676,,119552,,425124,,516150,,136806,,379344,,428475,,124834,,303641,,351287,,105156,,246131,,294460,,86901,,207559,,290446,,90195,,200251,,267020,,103559,,163461,,276842,,114591,,162251,
1500806: Lagoa,1745562,,311791,,1433771,,1712947,,309059,,1403888,,1715303,,361564,,1353739,,948994,,397296,,551698,,676937,,293086,,383851,,1676100,,285828,,1390272,,1678509,,256954,,1421555,,1649321,,229310,,1420011,,1595813,,218420,,1377393,,1436622,,215810,,1220812,,1335126,,242108,,1093018,,1189049,,214119,,974930,,1031493,,222001,,809492,,917229,,202128,,715101,
1500807: Lagos,1684312,,178639,,1505673,,1627821,,183978,,1443843,,1476739,,194274,,1282465,,836245,,257721,,578524,,526174,,179914,,346260,,1412179,,171357,,1240822,,1320279,,165482,,1154797,,1223138,,132461,,1090677,,1110716,,114959,,995757,,990996,,119639,,871357,,857061,,124828,,732233,,809996,,116916,,693080,,768822,,156847,,611975,,644370,,136601,,507769,
1500808: Loulé,2917814,,691962,,2225852,,2837204,,724948,,2112256,,2707290,,734470,,1972820,,1603841,,725262,,878579,,1138114,,580821,,557293,,2821956,,718474,,2103482,,2729532,,743177,,1986355,,2683095,,703437,,1979658,,2531404,,625464,,1905940,,2305686,,614263,,1691423,,2271927,,651052,,1620875,,2131087,,578731,,1552356,,1932791,,577187,,1355604,,1793628,,592295,,1201333,
1500809: Monchique,108048,,46169,,61879,,95748,,42797,,52951,,82638,,40900,,41738,,52911,,34052,,18859,,42502,,29389,,13113,,88492,,29234,,59258,,62429,,18796,,43633,,90536,,31299,,59237,,43013,,18017,,24996,,27130,,12200,,14930,,20379,,9864,,10515,,29759,,13924,,15835,,34169,,14246,,19923,,50924,,21204,,29720,
1500810: Olhão,264668,,63220,,201448,,225747,,53846,,171901,,204206,,56728,,147478,,124129,,50781,,73348,,82845,,40951,,41894,,180541,,45783,,134758,,170387,,45528,,124859,,159351,,40861,,118490,,134426,,35340,,99086,,120121,,32990,,87131,,149081,,35953,,113128,,96585,,26401,,70184,,89825,,21578,,68247,,81034,,27038,,53996,
1500811: Portimão,2709885,,701885,,2008000,,2522089,,698516,,1823573,,2430806,,756624,,1674182,,1356761,,745011,,611750,,974206,,521823,,452383,,2572958,,710048,,1862910,,2644881,,685312,,1959569,,2511614,,598115,,1913499,,2296096,,585628,,1710468,,2142850,,605222,,1537628,,2015985,,589771,,1426214,,1887782,,508550,,1379232,,1791267,,543755,,1247512,,1643559,,532655,,1110904,
1500812: São Brás de Alportel,15092,,4071,,11021,,14939,,5858,,9081,,18641,,5814,,12827,,11192,,5548,,5644,,5662,,3319,,2343,,16549,,5231,,11318,,8445,,1136,,7309,,6868,,1083,,5785,,,…,,…,,…,,…,,…,,…,2467,,560,,1907,,2445,,695,,1750,,,-,,-,,-,,-,,-,,-
1500813: Silves,282037,,84271,,197766,,332923,,84727,,248196,,331625,,91077,,240548,,202225,,94011,,108214,,141828,,60027,,81801,,355886,,71908,,283978,,363890,,77945,,285945,,376099,,75992,,300107,,361227,,72204,,289023,,327099,,81865,,245234,,281819,,70267,,211552,,262382,,70553,,191829,,177114,,42855,,134259,,182929,,49829,,133100,
1500814: Tavira,758824,,250909,,507915,,722153,,250615,,471538,,621635,,239241,,382394,,425087,,280174,,144913,,326431,,194072,,132359,,726992,,277302,,449690,,747528,,262325,,485203,,732342,,234890,,497452,,647295,,234063,,413232,,650713,,254942,,395771,,697992,,262044,,435948,,569450,,206981,,362469,,586598,,225231,,361367,,613052,,261253,,351799,
1500815: Vila do Bispo,476643,,68901,,407742,,468465,,66537,,401928,,445070,,77707,,367363,,275189,,80795,,194394,,205049,,83083,,121966,,411008,,59344,,351664,,398701,,54588,,344113,,394560,,52509,,342051,,342643,,58745,,283898,,314248,,54236,,260012,,280359,,48430,,231929,,241406,,49934,,191472,,211563,,43142,,168421,,177437,,46428,,131009,
1500816: Vila Real de Santo António,1010837,,405504,,605333,,1010431,,418699,,591732,,1052588,,481213,,571375,,682715,,438336,,244379,,551124,,289758,,261366,,1192993,,491883,,701110,,1212814,,495813,,717001,,1219374,,488013,,731361,,1171598,,466353,,705245,,1080857,,438100,,642757,,1037603,,407609,,629994,,997199,,369048,,628151,,914862,,287776,,627086,,982213,,323326,,658887,
2: Região Autónoma dos Açores,3027576,,1074607,,1952969,,2742352,,1056136,,1686216,,2458031,,1065680,,1392351,,1456490,,927421,,529069,,654376,,459427,,194949,,2277805,,997799,,1280006,,2125826,,895781,,1230045,,1862351,,773871,,1088480,,1617521,,656050,,961471,,1334442,,550883,,783559,,1120543,,409057,,711486,,1103526,,386664,,716862,,954740,,409536,,545204,,1033525,,478685,,554840,
20: Região Autónoma dos Açores,3027576,,1074607,,1952969,,2742352,,1056136,,1686216,,2458031,,1065680,,1392351,,1456490,,927421,,529069,,654376,,459427,,194949,,2277805,,997799,,1280006,,2125826,,895781,,1230045,,1862351,,773871,,1088480,,1617521,,656050,,961471,,1334442,,550883,,783559,,1120543,,409057,,711486,,1103526,,386664,,716862,,954740,,409536,,545204,,1033525,,478685,,554840,
200: Região Autónoma dos Açores,3027576,,1074607,,1952969,,2742352,,1056136,,1686216,,2458031,,1065680,,1392351,,1456490,,927421,,529069,,654376,,459427,,194949,,2277805,,997799,,1280006,,2125826,,895781,,1230045,,1862351,,773871,,1088480,,1617521,,656050,,961471,,1334442,,550883,,783559,,1120543,,409057,,711486,,1103526,,386664,,716862,,954740,,409536,,545204,,1033525,,478685,,554840,
2004301: Angra do Heroísmo,358467,,195725,,162742,,299015,,169118,,129897,,308642,,164095,,144547,,160305,,120310,,39995,,85444,,53781,,31663,,256104,,147065,,109039,,263030,,124633,,138397,,234673,,96799,,137874,,216199,,72168,,144031,,121695,,60925,,60770,,112044,,54536,,57508,,112936,,52370,,60566,,98508,,51636,,46872,,98695,,61901,,36794,
2004501: Calheta,6581,,3535,,3046,,5415,,2778,,2637,,5300,,3554,,1746,,,…,,…,,…,2366,,1981,,385,,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,-,,-,,-,,-,,-,,-
2004901: Corvo,4187,,2552,,1635,,4290,,2824,,1466,,4058,,2833,,1225,,,…,,…,,…,1166,,1080,,86,,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,-,,-,,-
2004701: Horta,200228,,75718,,124510,,185487,,74114,,111373,,176014,,76595,,99419,,126192,,80635,,45557,,44390,,31357,,13033,,164477,,69374,,95103,,158933,,71809,,87124,,115658,,46281,,69377,,115291,,47771,,67520,,101300,,41223,,60077,,89556,,36355,,53201,,87799,,35084,,52715,,73615,,34989,,38626,,75845,,40513,,35332,
2004201: Lagoa,141477,,31359,,110118,,111530,,27794,,83736,,89842,,23338,,66504,,49582,,24996,,24586,,24054,,14630,,9424,,73076,,14045,,59031,,79865,,16463,,63402,,78061,,14336,,63725,,47539,,9145,,38394,,43437,,8576,,34861,,37619,,4737,,32882,,33723,,3303,,30420,,37797,,3812,,33985,,32272,,5706,,26566,
2004801: Lajes das Flores,22678,,4574,,18104,,20237,,4047,,16190,,15025,,4962,,10063,,16879,,11818,,5061,,8613,,6414,,2199,,14335,,3164,,11171,,12342,,5211,,7131,,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,…,,-,,-,,-,,-,,-,,-
2004601: Lajes do Pico,21272,,4595,,16677,,19826,,4991,,14835,,20315,,8613,,11702,,16714,,7867,,8847,,6579,,4093,,2486,,23384,,5673,,17711,,23301,,5272,,18029,,15173,,1930,,13243,,15601,,2280,,13321,,14634,,1706,,12928,,12168,,959,,11209,,12745,,1453,,11292,,,…,,…,,…,,…,,…,,…
2004602: Madalena,108064,,42056,,66008,,94123,,37599,,56524,,76690,,30325,,46365,,54921,,34844,,20077,,24716,,19681,,5035,,64303,,28123,,36180,,65175,,25184,,39991,,46277,,19068,,27209,,41641,,19237,,22404,,35050,,16217,,18833,,30181,,14157,,16024,,33762,,16881,,16881,,,…,,…,,…,,…,,…,,…
2004202: Nordeste,31778,,4948,,26830,,25360,,4250,,21110,,20598,,4002,,16596,,11374,,3449,,7925,,6125,,4582,,1543,,8270,,1375,,6895,,8736,,1362,,7374,,7947,,1568,,6379,,4577,,453,,4124,,4587,,408,,4179,,3894,,316,,3578,,3300,,298,,3002,,,…,,…,,…,,…,,…,,…
2004203: Ponta Delgada,1523684,,495725,,1027959,,1388286,,505133,,883153,,1198348,,500274,,698074,,644608,,401490,,243118,,289553,,201033,,88520,,1216082,,540736,,675346,,1116712,,488305,,628407,,1009578,,444827,,564751,,880013,,380295,,499718,,757947,,315906,,442041,,621893,,207607,,414286,,626146,,194208,,431938,,537767,,210698,,327069,,606803,,246201,,360602,
2004204: Povoação,111873,,25473,,86400,,110164,,28936,,81228,,108154,,39094,,69060,,69171,,39062,,30109,,33313,,21696,,11617,,111751,,29493,,82258,,101816,,24652,,77164,,99384,,24160,,75224,,89073,,21697,,67376,,76144,,18616,,57528,,52797,,11165,,41632,,34225,,7059,,27166,,25228,,6609,,18619,,29767,,9728,,20039,
2004205: Ribeira Grande,144907,,30792,,114115,,148253,,39407,,108846,,144196,,49798,,94398,,99520,,53417,,46103,,24816,,13661,,11155,,79954,,24989,,54965,,43449,,11644,,31805,,31511,,10071,,21440,,20326,,7904,,12422,,14008,,4686,,9322,,4201,,934,,3267,,4540,,1314,,3226,,,…,,…,,…,,…,,…,,…
2004401: Santa Cruz da Graciosa,18548,,14587,,3961,,17508,,14344,,3164,,16381,,13874,,2507,,14381,,13370,,1011,,7544,,7184,,360,,17595,,14546,,3049,,16194,,12685,,3509,,16626,,13061,,3565,,16204,,13393,,2811,,13035,,10159,,2876,,12714,,10277,,2437,,11700,,9846,,1854,,14072,,12916,,1156,,16449,,15057,,1392,
2004802: Santa Cruz das Flores,27931,,13726,,14205,,26558,,14671,,11887,,27195,,16029,,11166,,25310,,19858,,5452,,13803,,12067,,1736,,24071,,14288,,9783,,24576,,13959,,10617,,20472,,11432,,9040,,15900,,7200,,8700,,,…,,…,,…,13408,,7107,,6301,,13136,,6638,,6498,,13666,,8716,,4950,,15800,,11679,,4121,
2004603: São Roque do Pico,33514,,8287,,25227,,27315,,7583,,19732,,21053,,8224,,12829,,17844,,12247,,5597,,8659,,6572,,2087,,22927,,6723,,16204,,18269,,5048,,13221,,10183,,2973,,7210,,9386,,2368,,7018,,7880,,1858,,6022,,7235,,1327,,5908,,5502,,1413,,4089,,,-,,-,,-,,-,,-,,-
2004502: Velas,58467,,24478,,33989,,50166,,21088,,29078,,42770,,18606,,24164,,34440,,23751,,10689,,14637,,12511,,2126,,41133,,20199,,20934,,35954,,16346,,19608,,25341,,12318,,13023,,22776,,11530,,11246,,,…,,…,,…,19491,,9961,,9530,,,…,,…,,…,,…,,…,,…,,…,,…,,…
2004302: Vila da Praia da Vitória,96347,,53516,,42831,,96302,,54524,,41778,,82941,,49705,,33236,,51746,,36100,,15646,,29361,,23705,,5656,,60338,,34861,,25477,,59940,,32611,,27329,,59444,,35712,,23732,,47130,,28931,,18199,,40998,,26893,,14105,,38621,,24818,,13803,,39775,,25553,,14222,,36880,,25065,,11815,,41980,,32111,,9869,
2004101: Vila do Porto,47042,,28195,,18847,,42887,,26830,,16057,,34129,,24329,,9800,,24157,,19857,,4300,,15136,,13548,,1588,,31199,,21642,,9557,,28844,,20200,,8644,,28623,,19109,,9514,,26146,,17488,,8658,,23120,,14564,,8556,,24033,,15896,,8137,,21357,,14113,,7244,,21098,,15644,,5454,,23122,,16145,,6977,
2004206: Vila Franca do Campo,70531,,14766,,55765,,69630,,16105,,53525,,66380,,27430,,38950,,32571,,19038,,13533,,14101,,9851,,4250,,63548,,17947,,45601,,64037,,16833,,47204,,55310,,16383,,38927,,40050,,10166,,29884,,35579,,7814,,27765,,34993,,6904,,28089,,40737,,6666,,34071,,,…,,…,,…,,…,,…,,…
3: Região Autónoma da Madeira,9552517,,1377051,,8175466,,9243970,,1465688,,7778282,,8380533,,1500447,,6880086,,4395765,,1112749,,3283016,,2441536,,530944,,1910592,,7457197,,940964,,6516233,,8344266,,937453,,7406813,,8359989,,925472,,7434517,,7930908,,892146,,7038762,,7030026,,739327,,6290699,,6506866,,707600,,5799266,,6214949,,641662,,5573287,,5507685,,572019,,4935666,,5565286,,728472,,4836814,
30: Região Autónoma da Madeira,9552517,,1377051,,8175466,,9243970,,1465688,,7778282,,8380533,,1500447,,6880086,,4395765,,1112749,,3283016,,2441536,,530944,,1910592,,7457197,,940964,,6516233,,8344266,,937453,,7406813,,8359989,,925472,,7434517,,7930908,,892146,,7038762,,7030026,,739327,,6290699,,6506866,,707600,,5799266,,6214949,,641662,,5573287,,5507685,,572019,,4935666,,5565286,,728472,,4836814,
300: Região Autónoma da Madeira,9552517,,1377051,,8175466,,9243970,,1465688,,7778282,,8380533,,1500447,,6880086,,4395765,,1112749,,3283016,,2441536,,530944,,1910592,,7457197,,940964,,6516233,,8344266,,937453,,7406813,,8359989,,925472,,7434517,,7930908,,892146,,7038762,,7030026,,739327,,6290699,,6506866,,707600,,5799266,,6214949,,641662,,5573287,,5507685,,572019,,4935666,,5565286,,728472,,4836814,
3003101: Calheta,439413,,28837,,410576,,406043,,35850,,370193,,367364,,39079,,328285,,207307,,39936,,167371,,152004,,39811,,112193,,347725,,30039,,317686,,456121,,33946,,422175,,471267,,34948,,436319,,433023,,33366,,399657,,332378,,29649,,302729,,255359,,17954,,237405,,243486,,18402,,225084,,202450,,17356,,185094,,196046,,23390,,172656,
3003102: Câmara de Lobos,222224,,15559,,206665,,219434,,19145,,200289,,186797,,21542,,165255,,67846,,10066,,57780,,45138,,4662,,40476,,138806,,8832,,129974,,127084,,5391,,121693,,134559,,5320,,129239,,124303,,3852,,120451,,104163,,3349,,100814,,86849,,3278,,83571,,87840,,1888,,85952,,74891,,3449,,71442,,82881,,2551,,80330,
3003103: Funchal,6321734,,826723,,5495011,,6130179,,891170,,5239009,,5734848,,953843,,4781005,,2880019,,666375,,2213644,,1611736,,268009,,1343727,,5022176,,542516,,4479660,,5553308,,558213,,4995095,,5456332,,536292,,4920040,,5188974,,519945,,4669029,,4745311,,432595,,4312716,,4442953,,414091,,4028862,,4248548,,375365,,3873183,,3798355,,355373,,3442982,,3819412,,469324,,3350088,
3003104: Machico,238885,,30423,,208462,,175008,,21049,,153959,,143544,,16619,,126925,,80124,,12931,,67193,,32533,,7165,,25368,,200938,,22336,,178602,,240479,,24656,,215823,,248980,,23996,,224984,,232052,,25239,,206813,,174783,,24352,,150431,,158153,,20779,,137374,,156945,,19051,,137894,,130906,,13803,,117103,,130808,,16790,,114018,
3003105: Ponta do Sol,113539,,7931,,105608,,103405,,8239,,95166,,93077,,10444,,82633,,53123,,9567,,43556,,29611,,5117,,24494,,83685,,5273,,78412,,105343,,5208,,100135,,105835,,5432,,100403,,97590,,4820,,92770,,87746,,4780,,82966,,81736,,5022,,76714,,81756,,5051,,76705,,74486,,3849,,70637,,64958,,4012,,60946,
3003106: Porto Moniz,107978,,11908,,96070,,96506,,13643,,82863,,80956,,14540,,66416,,43979,,11068,,32911,,22577,,7093,,15484,,65524,,10940,,54584,,72857,,11115,,61742,,65318,,11689,,53629,,62114,,11107,,51007,,57237,,10399,,46838,,51853,,9383,,42470,,41223,,8190,,33033,,32084,,7291,,24793,,31153,,6825,,24328,
3003201: Porto Santo,499890,,314641,,185249,,514944,,309394,,205550,,493024,,292435,,200589,,371057,,261490,,109567,,159295,,126440,,32855,,459984,,228629,,231355,,494766,,205450,,289316,,514471,,214571,,299900,,483837,,200340,,283497,,381581,,158722,,222859,,341982,,152722,,189260,,290630,,136007,,154623,,247311,,97864,,149447,,276098,,121578,,154520,
3003107: Ribeira Brava,97181,,16088,,81093,,86553,,11992,,74561,,59094,,7102,,51992,,26606,,3615,,22991,,10184,,2585,,7599,,52012,,10345,,41667,,56008,,11787,,44221,,63618,,11560,,52058,,71377,,13928,,57449,,57281,,9653,,47628,,49506,,7952,,41554,,48298,,6338,,41960,,41971,,7477,,34494,,45612,,9706,,35906,
3003108: Santa Cruz,1122723,,90971,,1031752,,1146300,,115607,,1030693,,915932,,102891,,813041,,483181,,53452,,429729,,295249,,39007,,256242,,882257,,62077,,820180,,1008453,,63202,,945251,,1071041,,63800,,1007241,,1028749,,59396,,969353,,919251,,49674,,869577,,873300,,60961,,812339,,850949,,55004,,795945,,770617,,53320,,717297,,791945,,56855,,735090,
3003109: Santana,162049,,12662,,149387,,155794,,15563,,140231,,129601,,14293,,115308,,71848,,16755,,55093,,33336,,12750,,20586,,68865,,4739,,64126,,78109,,4208,,73901,,79956,,3320,,76636,,74413,,3248,,71165,,58289,,2840,,55449,,55476,,2729,,52747,,52107,,3553,,48554,,35845,,2248,,33597,,29657,,3035,,26622,
3003110: São Vicente,226901,,21308,,205593,,209804,,24036,,185768,,176296,,27659,,148637,,110675,,27494,,83181,,49873,,18305,,31568,,135225,,15238,,119987,,151738,,14277,,137461,,148612,,14544,,134068,,134476,,16905,,117571,,112006,,13314,,98692,,109699,,12729,,96970,,113167,,12813,,100354,,98769,,9989,,88780,,96716,,14406,,82310,
"Dormidas (N.º) nos estabelecimentos de alojamento turístico por Localização geográfica e Local de residência (País - lista reduzida); Anual - INE, Inquérito à permanência de hóspedes na hotelaria e outros alojamentos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nota(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(1) Alojamento local com 10 ou mais camas; sem limite mínimo de capacidade na Região Autónoma da Madeira até 2018.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinais convencionais:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
…: Dado confidencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-: Dado nulo ou não aplicável,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Última atualização destes dados: 09 de julho de 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
